id,text,rate
1.38737E+18,"BJP ST Morcha president shri @SameerOraon16 addressing the virtual meeting Nagaland State regarding the vaccine drive, social welfare activities during covid 19 pandemic under the camping  #seva_hi_sangathan. #Mera_Booth_Corona_Mukt https://t.co/ivkopqxWD9",neutral
1.38737E+18,pfizer paid me $500 and made me sign an NDA https://t.co/jAug7fT5bw,neutral
1.38737E+18,"@LaneCapo I got the Moderna shot 1 and 2, and both times I felt nothing when the needle went in. I thought, ""They must have invented some new super-thin painless needle for this vax."" IDK if that's true, but both times I literally felt zero. Not even a pinprick. Weird but good.",positive
1.38737E+18,"Can't contain the virus.
Can't provide vaccinations.
Can't provide oxygen or hospital beds.
Can't run a critical public utility website.

#mannKibaatChodoOxygenDo  #ModiGovtSeNaHoPayega #PMDoesNotCare #ResignModi #SuperSpreaderModi 
 https://t.co/0iEkpINjJm",neutral
1.38737E+18,@SpeedOfLouis I got my second covid vaccine today and it made me realize that I never got a second shot with you... I've heard that it doubles your anti-bodies but you're the only body I want â™¥ï¸ tell your mom I said hi,neutral
1.38737E+18,@wbbab00n @lbobrien @unionsaustralia No they can't. Where is all the Pfizer? I'm 1b and I can't get a Pfizer vaccination yet.,neutral
1.38737E+18,"This is the situation of a covid vaccine center in Sargodha, Punjab. Where are SOP's? My Nana went for vaccination there and returned without receiving it because staying there was like ""aa corona mujhe maar"" 
@Asad_Umar @fslsltn @OfficialNcoc https://t.co/w2MYPARzio",neutral
1.38737E+18,"@skinglo_afro I agree that if someone is in danger of dying or having a severe reaction to contracting covid, itâ€™s worth the risk for them to take the vaccine. Iâ€™m against perfectly healthy people who could easily fight it off naturally being vaccinated",neutral
1.38737E+18,Friday night we have a big SWOC matchup at McKee Field in Oxford. Come out and support the Rams! @redshsshowcase @RossRamsAD @RAMS_ADean @RamBaseballClub @RossRams1 @RossRamball @rosspitch @RossLadyRamsBB @BobToerner @chip_and_run @parsons588 @Mickyg1952 @Edgebaseball3 https://t.co/jmwsHmauTh,irrelevant
1.38737E+18,@chetan_bhagat Pfizer refused to conduct local validation and wanted legal immunity which we have not given to our own vaccines.,neutral
1.38737E+18,"103 appointments may be available at Greenfield Senior Center on 05/08/2021 in Greenfield MA
Moderna COVID-19 Vaccine
https://t.co/KBAd5YxC1g

04/28/21 07:33:42",neutral
1.38737E+18,@JimmyTraina @MadDogUnleashed I get my 2nd Moderna in 2 weeks,neutral
1.38737E+18,I don't know how i got away with getting none of the Moderna side effects beyond a bit of swelling.  Maybe i could've gotten the fatigue if i wasn't already tired constantly.,neutral
1.38737E+18,@_celia_bedelia_ Except Gardasil is nowhere near as safe and effective as the mrna vaccines Pfizer and Moderna.,neutral
1.38737E+18,â€œThe Motion Picture Association...deployed five lobbyists to influence Congress and the White House over the waiver. The Association of American Publishers as well as Universal Music have similarly revealed that they are actively lobbying against it.â€ https://t.co/TLMtyOrmfh,irrelevant
1.38737E+18,"@boujeehippie333 @HighHeelEsquire If you havenâ€™t noticed - Covid has caused millions of deaths already. Youâ€™re gonna say this shit about a smallpox vaccine? Or a polio vaccine? Coz you know, they were new once, just like all medications. Also thanks for not denying that ur a horrible person i guess???",negative
1.38737E+18,"Oxford student societies have started a fund raiser to raise Â£10,000 for Indian charities involved in Covid relief. Pls contribute: https://t.co/JQLYLL8kuv @suyeshadutta @JoWolffBSG @CraigPHolmes https://t.co/jGAKCuQchD",irrelevant
1.38737E+18,Almost half of Minnesota has had at least one dose of the covid vaccine ðŸ˜âœŒ,neutral
1.38737E+18,"High IQ will get IIT &amp; IIM degrees! But What requires to be achiever is knowledge, logic, consistency consciousness plus just above average IQ! My 40 year friend came from US after 2 vaccines of Pfizer! Now he is COVID positive! Please donâ€™t give ridiculous comments @Aabhas24 https://t.co/PPsIG9AWbj",negative
1.38737E+18,"@julesserkin @SwChamp When I had actual Covid that was only 3 weeks or so, the vaccine has been worse for you than the disease itself. I take it you wonâ€™t be having the second jab?",neutral
1.38737E+18,"@SetuAarogya I had registered on this app and did not have any trouble with it. But today when I wanted to register myself for the COVID vaccine, the app logged me out when I opened it. Ever since I have not been able to log back in as this error keeps coming. 
Kindly help out. https://t.co/LeIvbMltzZ",neutral
1.38737E+18,is there any conspiracy behind the Outbust of Covid in India ?How the lobby has 1st rejected Indian vaccine now research says Covaxin is the finest amng as per US report.. Congress states don't wants to execute the Vaccination from 1st May...100% sure there is fishy angle behind. https://t.co/Cvl1GwRUVl,neutral
1.38737E+18,getting the covid vaccine the week of callbacks was definitely not my brightest move,neutral
1.38737E+18,"@chetan_bhagat If a vaccine is safe on US people it does not mean it'll be safe on Indians as well. That's why bridge trials are required which Pfizer refused despite various serious side effects noted in post marketing.

Now Pfizer is lobbying thru Indian M**F** influencers to 

 Modi Govt",negative
1.38737E+18,@MoiraJ8 my sister has just been diagnosed with covid. She has had the vaccine. Its a variant.  she has copd. Wear a mask if you want to live,neutral
1.38737E+18,Full fathom Pfizer does this work?,neutral
1.38737E+18,"Candidates and poll agents to be allowed inside counting centre only if they've taken both doses of vaccine or have undergone an RT-PCR/RAT test. Check out the list of #COVID19 safety protocols issues by EC. 
https://t.co/iO2xz3lZdB",neutral
1.38737E+18,"@rvasisht V imp point which the naysayers trumpeting about why we didnâ€™t sign up w Pfizer earlier, deliberately omit.",neutral
1.38737E+18,Novartis Scales Up to Make COVID-19 Vaccine Doses for CureVac  https://t.co/d4eSg8Mp13,neutral
1.38737E+18,ðŸ˜‚Im fully Pfizer vaccinated Janice.ðŸ˜‚ https://t.co/mThNEElfVO,neutral
1.38737E+18,"110 appointments may be available at Greenfield Senior Center on 05/07/2021 in Greenfield MA
Moderna COVID-19 Vaccine
https://t.co/Nuf5W2I0do

04/28/21 07:33:21",neutral
1.38737E+18,"dulcis, dulce : sweet",irrelevant
1.38737E+18,"Ian Blackford, the SNP leader at Westminster, says more than 127,000 people have died from Covid

That is why so many people find the PMâ€™s remark â€œutterly sickeningâ€.

Follow more from #PMQs here ðŸ‘‡ 

https://t.co/cS64RzqcIO",irrelevant
1.38737E+18,Opinion | How Modi led India into a COVID catastrophe https://t.co/s0rphhkWev #ModiAbandonedIndia #Modi #CovidIndia #Covid19IndiaHelp #Corona #CoronavirusIndia #CoronaPandemic #CoronaVirusUpdates #vaccine #vaccines #VaccineShortage #IndiaFightsCOVID19 #IndiaNeedsOxygen,irrelevant
1.38737E+18,@chetan_bhagat Please stick to book writing Chetan . You are an influencer.  Don't devalue #India 's worth with such tweets! Whether it is #SputnikV or #Pfizer there is a procedure to follow to get the vaccine approved by us. By the way did you inquire about the cost of Pfizer?,neutral
1.38737E+18,"@chetan_bhagat Indian vaccines are based on conventional concept of vaccines and are much safer to use. Also, they are effective and doing what they are supposed to do. So, weighing the pros and cons, I will prefer Covisheild or covaxin over Pfizer any day.",positive
1.38737E+18,"IF #Pfizer held a Big Mega Event of their Vaccine in India in the Upcoming Election State and Appoint the One Brand Ambassador, Who likes ""Events, Election, Crowd and Camera"".. Pfizer immediately get approval... ðŸ˜Š",neutral
1.38737E+18,Bullsh*t. Pfizer has been administered to more people of Indian origin living in US/ Uk than total clinical trial participant in these â€œbridging studiesâ€. Nothing scientific about it. Approvals havenâ€™t been issued as the US pharmacy refused financial contributions to party funds https://t.co/7cGm9ADyl4,neutral
1.38737E+18,@chetan_bhagat Pfizer must provide it's vaccine at RS 50 per dose. Or free.,neutral
1.38737E+18,@doctor_oxford The pandemic is over,irrelevant
1.38737E+18,Children as young as 6 months old now in COVID-19 vaccine trials https://t.co/qvD21MKW6A,neutral
1.38737E+18,The world is fighting against covid and finally 18+ vaccine registration . #VaccineRegistration,neutral
1.38737E+18,"The Daily Biotech Pulse: FDA Rejection For Protalix, Amgen Q1 Trail Estimates, Pfizer Goes Shopping - https://t.co/5CEeibnYYd",irrelevant
1.38737E+18,"409 appointments may be available at Greenfield Senior Center on 05/05/2021 in Greenfield MA
Moderna COVID-19 Vaccine
https://t.co/RodA4S4BDW

04/28/21 07:33:00",neutral
1.38737E+18,@theskindoctor13 @MODIfiedVikas @chetan_bhagat Astrazenca Covishield vaccine has been given safely to 14 crore Indians already-pfizer is yet to be given and tested.,neutral
1.38737E+18,"""We need a deeper understanding of why men demonstrate greater propensity to vote against the status quo, in support of populism, &amp; on the basis of perceived discrimination against men."" @ProfJaneGreen writes on The Gender Backlash in the Vote for #Brexit https://t.co/3QvpbICOah",irrelevant
1.38737E+18,"@chetan_bhagat 
Dear Bhagat,
I was your supporter but not now. How can one support a foreign lobbyist. You lobbyied for Pfizer company. Extremely sad that you people call yourselves intellectual. Intellectual, my foot. One who is not patriot is zero for me. Understood, a zero!",negative
1.38737E+18,"Should've consulted a doctor before asking for a booster. Some people haven't developed antibodies with pfizer/moderna too. Immune response varies person to person and decreases with age. It's also not necessary that you have no immunity if antibodies don't show, it's a myth. https://t.co/SgmLjJmmxq",neutral
1.38737E+18,"Is your family hoping to holiday in Spain this summer?

If so, ITV News would like to speak to you. Please get in touch at yourstory@itv.com
https://t.co/jWzs82nbbt",irrelevant
1.38737E+18,"I have Registered my family above 18 years for the Covid Vaccine, Register yourself today at https://t.co/xJA6ywyVnX 
Together Letâ€™s make India #Covid19 Free ðŸ‡®ðŸ‡³ @narendramodi @iShankarLalwani @ChouhanShivraj
@KailashOnline @IndoreCollector
@Ramesh_Mendola
@TajinderBagga https://t.co/6OyaMC2SSI",positive
1.38737E+18,@USUtheRightBlue I felt great after my second Moderna shot. Distance running and cycling within the following 72 hours without issue.,positive
1.38737E+18,EU demands immediate access to UK-made vaccines in AstraZeneca legal battle https://t.co/UixrfFh47a,neutral
1.38737E+18,@sumanthraman is it safe to vaccine after turning positive for Covid.,neutral
1.38737E+18,"@chetan_bhagat Pfizer vaccine in India?
Viability discussed threadbare.
Storing at -70 deg !
In hot summer 40 degrees?
Transportation hassles. 
There is something called practicability analysis.",negative
1.38737E+18,"âš¡ï¸ â€œIndian vaccine found effective against new COVID-19 variant: Dr. Fauciâ€

https://t.co/pFIrZueUK3",neutral
1.38737E+18,"The global community is depending on #astrazeneca My brother-in-law, a former refugee, received AZ in the UK. Yesterday my 78 yr old father-in-law, a survivor of the Bosnian War, received 1st AZ dose. Closer to being reunited w/family of global refugees https://t.co/Q4hWkABxGP",neutral
1.38737E+18,"@StellaMoris1 What is the main concern?

I don't believe that there is anything wrong with the #astrazeneca vaccine itself. I, along with millions of others, have had it with no problems.

#FreeAssange",neutral
1.38737E+18,"KS: Vaccine appointments available at Walgreens - Shawnee from Apr 29 to Apr 30. Sign up here, zip code 66203:
https://t.co/A3d2yen3Gj",neutral
1.38737E+18,"KS: Vaccine appointments available at Walgreens - Shawnee from Apr 29 to Apr 30. Sign up here, zip code 66214:
https://t.co/A3d2yeEExR",neutral
1.38737E+18,"KS: Vaccine appointments available at Walgreens - Roeland Park from Apr 29 to Apr 30. Sign up here, zip code 66205:
https://t.co/A3d2yeEExR",neutral
1.38737E+18,"Starting to believe that thereâ€™s not the level of up take in the covid vaccine the government want, and they are trying to implement the same confidence trick they tried with the water charges. 50% of people have paid so.... #covid19 #VaccineRegistration #vaccinehesitancy https://t.co/QfGJqhgGkg",negative
1.38737E+18,"KS: Vaccine appointments available at Walgreens - Overland Park from Apr 29 to Apr 30. Sign up here, zip code 66204:
https://t.co/A3d2yen3Gj",neutral
1.38737E+18,"KS: Vaccine appointments available at Walgreens - Merriam from Apr 29 to Apr 30. Sign up here, zip code 66202:
https://t.co/A3d2yeEExR",neutral
1.38737E+18,"@newschambers @VirginMediaNews There's enough AZs arriving for all aged 60 and above. Now enough J&amp;J for all 50-59 (600,000) 
We should be vaccinating those aged 49 and below with Pfizer and Moderna.",positive
1.38737E+18,"KS: Vaccine appointments available at Walgreens - Kansas City from Apr 29 to Apr 30. Sign up here, zip code 66102:
https://t.co/A3d2yen3Gj",neutral
1.38737E+18,"MO: Vaccine appointments available at Walgreens - Raytown from Apr 29 to May 3. Sign up here, zip code 64133:
https://t.co/A3d2yen3Gj",neutral
1.38737E+18,"MO: Vaccine appointments available at Walgreens - Kansas City from Apr 29 to May 3. Sign up here, zip code 64111:
https://t.co/A3d2yen3Gj",neutral
1.38737E+18,"MO: Vaccine appointments available at Walgreens - Kansas City from Apr 29 to May 3. Sign up here, zip code 64128:
https://t.co/A3d2yen3Gj",neutral
1.38737E+18,"Thankfully when I go out @cspanwj there is no Covid Virus Present for the most part...
I do not put myself in large crowds, inside without a mask, and I will be actively suppressing the spread. My Vaccine matures in a week, but I'll still mask up in a public crowd",positive
1.38737E+18,"MO: Vaccine appointments available at Walgreens - Kansas City from Apr 29 to May 3. Sign up here, zip code 64110:
https://t.co/A3d2yen3Gj",neutral
1.38737E+18,"MO: Vaccine appointments available at Walgreens - Kansas City from Apr 29 to May 3. Sign up here, zip code 64119:
https://t.co/A3d2yen3Gj",neutral
1.38737E+18,"MO: Vaccine appointments available at Walgreens - Kansas City from Apr 29 to May 3. Sign up here, zip code 64110:
https://t.co/A3d2yen3Gj",neutral
